experiment,domain,model,template,instance,num_landmarks,used_landmarks,used_ratio
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/10-blocks/p10.log,16,7,0.44
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/10-blocks/p12.log,14,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/7-blocks/p05.log,8,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/7-blocks/p06.log,13,9,0.69
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/7-blocks/p08.log,10,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/7-blocks/p07.log,10,5,0.50
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/4-blocks/p04.log,7,5,0.71
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/4-blocks/p03.log,3,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/4-blocks/p01.log,6,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/4-blocks/p02.log,5,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/13-blocks/p13.log,19,17,0.89
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/13-blocks/p14.log,22,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/13-blocks/p15.log,22,6,0.27
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/13-blocks/p16.log,14,9,0.64
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/16-blocks/p20.log,24,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/16-blocks/p19.log,27,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/16-blocks/p18.log,29,0,0.00
many-models,blocksworld,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/blocksworld/16-blocks/p17.log,25,19,0.76
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/9-packages/p13.log,26,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/9-packages/p14.log,28,4,0.14
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/9-packages/p15.log,30,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/9-packages/p16.log,30,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/5-packages/p05.log,8,4,0.50
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/5-packages/p06.log,16,6,0.38
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/5-packages/p08.log,10,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/5-packages/p07.log,16,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/7-packages/p11.log,34,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/7-packages/p09.log,26,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/7-packages/p10.log,26,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/7-packages/p12.log,28,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/11-packages/p20.log,38,6,0.16
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/11-packages/p19.log,38,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/11-packages/p18.log,28,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/11-packages/p17.log,44,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/3-packages/p04.log,12,1,0.08
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/3-packages/p03.log,4,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/3-packages/p01.log,6,0,0.00
many-models,logistics,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/logistics/3-packages/p02.log,10,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/20-passenger/p20.log,40,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/20-passenger/p19.log,40,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/20-passenger/p18.log,40,39,0.97
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/20-passenger/p17.log,40,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/4-passenger/p04.log,8,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/4-passenger/p03.log,8,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/4-passenger/p01.log,8,3,0.38
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/4-passenger/p02.log,8,4,0.50
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/12-passenger/p11.log,24,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/12-passenger/p09.log,24,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/12-passenger/p10.log,24,12,0.50
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/12-passenger/p12.log,24,21,0.88
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/16-passenger/p13.log,32,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/16-passenger/p14.log,32,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/16-passenger/p15.log,32,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/16-passenger/p16.log,32,11,0.34
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/8-passenger/p05.log,16,0,0.00
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/8-passenger/p06.log,16,2,0.12
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/8-passenger/p08.log,16,13,0.81
many-models,miconic,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/miconic/8-passenger/p07.log,16,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/16-spanners/p13.log,18,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/16-spanners/p14.log,18,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/16-spanners/p15.log,18,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/16-spanners/p16.log,18,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/20-spanners/p20.log,22,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/20-spanners/p19.log,22,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/20-spanners/p18.log,22,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/20-spanners/p17.log,22,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/12-spanners/p11.log,14,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/12-spanners/p09.log,14,14,1.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/12-spanners/p10.log,14,13,0.93
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/12-spanners/p12.log,14,14,1.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/4-spanners/p04.log,6,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/4-spanners/p03.log,6,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/4-spanners/p01.log,6,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/4-spanners/p02.log,6,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/8-spanners/p05.log,10,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/8-spanners/p06.log,10,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/8-spanners/p08.log,10,0,0.00
many-models,spanner,gemini-2.0-flash-lite,pddl,data/experiments/many-models/gemini-2.0-flash-lite/pddl/spanner/8-spanners/p07.log,10,0,0.00
